sim_ID,lk,row,col,use-it
11,9778,780,305,y
11,9778,790,319,y
11,9778,802,282,y
11,9778,790,289,y
11,9778,811,281,y
11,9778,778,290,y
11,9672,550,298,y
11,9672,559,282,y
11,9672,560,272,y
11,9672,557,266,y
11,9672,556,265,y
11,9672,558,294,y
11,9672,556,275,y
11,9672,553,274,y
11,9672,568,277,y
11,9672,562,273,y
11,9672,538,285,y
11,9672,557,280,y
11,9672,556,298,y
11,9672,542,261,y
11,9672,560,280,y
11,9672,561,272,y
11,9672,555,279,y
11,9672,543,261,y
11,9672,552,301,y
11,9672,554,304,y
11,9672,553,299,y
11,9673,540,325,y
11,9673,543,304,y
11,9673,525,294,y
11,9673,538,317,y
11,9673,544,325,y
11,9673,529,289,y
11,9673,544,295,y
11,9673,535,304,y
11,9673,531,299,y
11,9673,536,302,y
11,9673,531,305,y
11,9673,529,290,y
11,9673,524,297,y
11,9673,518,297,y
11,9673,519,296,y
11,9673,538,318,y
11,9673,541,302,y
11,9673,521,299,y
11,9673,530,312,y
11,9673,529,307,y
11,9673,546,321,y
11,9673,543,303,y
11,9673,544,314,y
11,9673,536,316,y
11,9673,518,302,y
11,9673,525,309,y
11,9673,526,296,y
11,9775,760,286,y
11,9775,779,278,y
11,9775,746,280,y
11,9775,757,272,y
11,9775,766,286,y
11,9775,767,285,y
11,9775,753,280,y
11,9775,756,273,y
11,9775,771,280,y
11,9775,767,283,y
11,9775,756,278,y
11,9775,751,276,y
11,9775,760,287,y
11,9774,764,298,y
11,9774,748,304,y
11,9774,754,294,y
11,9774,750,293,y
11,9774,767,306,y
11,9774,757,298,y
11,9774,748,296,y
11,9774,769,307,y
11,9774,775,302,y
11,9774,762,295,y
11,9774,751,289,y
11,9774,765,294,y
11,9774,751,296,y
11,9774,768,303,y
11,9774,762,303,y
11,9774,772,292,y
11,9774,743,290,y
11,6412,548,183,y
11,6412,555,177,y
11,6412,548,197,y
11,12073,246,574,y
11,12073,222,575,y
11,12073,206,585,y
11,12073,214,553,y
11,12073,209,559,y
11,12073,218,570,y
11,12073,200,553,y
11,12073,201,560,y
11,12073,212,575,y
11,12073,233,577,y
11,12073,244,572,y
11,12073,230,580,y
11,12073,211,576,y
11,12073,213,547,y
11,12073,204,565,y
11,12073,251,576,y
11,12073,226,571,y
11,12073,241,553,y
11,12073,225,577,y
11,12073,226,539,y
11,12073,219,596,y
11,12073,217,578,y
11,12073,234,564,y
11,12073,219,541,y
11,12073,221,559,y
11,12073,224,563,y
11,12073,218,558,y
11,12073,244,570,y
11,12073,222,555,y
11,12073,220,570,y
11,12073,224,591,y
11,12073,254,579,y
11,12073,208,584,y
11,12073,219,574,y
11,12073,209,555,y
11,12073,210,555,y
11,12073,235,587,y
11,12073,208,574,y
11,12073,237,558,y
11,12073,226,566,y
11,12073,224,557,y
11,12073,232,560,y
11,12073,212,551,y
11,12073,223,597,y
11,12073,205,582,y
11,12073,228,577,y
11,12073,227,549,y
11,12073,238,584,y
11,12073,254,577,y
11,12073,208,549,y
11,12073,220,595,y
11,12073,235,591,y
11,12073,225,551,y
11,12073,234,593,y
11,12073,224,544,y
11,12073,222,571,y
11,12073,214,571,y
11,12073,214,574,y
11,12073,217,560,y
11,12073,233,587,y
11,12073,231,550,y
11,12073,223,573,y
11,12073,251,579,y
11,12073,241,592,y
11,12073,243,566,y
11,12073,236,562,y
11,12073,214,554,y
11,12073,237,591,y
11,12073,231,560,y
11,12073,249,580,y
11,12073,235,565,y
11,12073,243,568,y
11,12073,213,549,y
11,12073,195,563,y
11,12073,255,571,y
11,12073,253,574,y
11,12073,229,591,y
11,12073,242,582,y
11,12073,223,551,y
11,12073,253,571,y
11,12073,216,584,y
11,12073,216,552,y
11,12073,246,572,y
11,12073,211,583,y
11,12073,217,581,y
11,12073,232,572,y
11,12073,223,562,y
11,12073,246,540,y
11,9679,596,256,y
11,9679,608,287,y
11,9679,588,283,y
11,9679,594,268,y
11,9679,625,282,y
11,9679,619,274,y
11,9679,622,274,y
11,9679,609,278,y
11,9679,613,279,y
11,9679,613,269,y
11,9679,619,284,y
11,9679,618,280,y
11,9679,597,265,y
11,9679,589,264,y
11,9679,608,271,y
11,9679,597,266,y
11,9679,628,279,y
11,9679,586,273,y
11,9679,624,276,y
11,9679,591,269,y
11,9679,601,261,y
11,9679,607,280,y
11,9679,621,277,y
11,9679,598,265,y
11,9679,605,285,y
11,9679,619,277,y
11,9679,622,266,y
11,9679,614,274,y
11,9679,591,261,y
11,9679,608,284,y
11,9679,606,281,y
11,9679,603,256,y
11,9679,609,284,y
11,9679,590,269,y
11,12071,410,598,y
11,12071,404,613,y
11,12071,407,614,y
11,12071,362,615,y
11,12071,392,586,y
11,12071,389,584,y
11,12071,365,621,y
11,12071,409,599,y
11,12071,377,597,y
11,12071,366,620,y
11,12071,363,612,y
11,12071,400,605,y
11,12071,400,623,y
11,12071,400,591,y
11,12071,389,588,y
11,12071,399,611,y
11,12071,403,594,y
11,12071,396,606,y
11,12071,372,619,y
11,12071,371,613,y
11,12071,403,617,y
11,12071,390,590,y
11,12071,406,596,y
11,12071,384,582,y
11,12071,390,584,y
11,12071,399,603,y
11,12071,400,597,y
11,12071,384,586,y
11,12071,402,589,y
11,12070,254,445,y
11,12070,222,445,y
11,12070,214,462,y
11,12070,249,449,y
11,12070,213,444,y
11,12070,212,453,y
11,12070,236,446,y
11,12070,224,433,y
11,12070,232,425,y
11,12070,213,454,y
11,12070,241,441,y
11,12070,255,435,y
11,12070,234,441,y
11,12070,218,439,y
11,12070,243,453,y
11,12070,217,458,y
11,12070,222,433,y
11,12070,228,439,y
11,12070,239,441,y
11,12070,236,412,y
11,12070,224,456,y
11,12070,238,454,y
11,12070,242,454,y
11,12070,215,448,y
11,12070,235,401,y
11,12070,219,447,y
11,12070,223,427,y
11,12070,226,419,y
11,12070,240,449,y
11,12070,251,438,y
11,12070,240,439,y
11,12070,230,448,y
11,12070,241,442,y
11,12070,235,438,y
11,12070,241,440,y
11,12070,223,421,y
11,12070,221,449,y
11,12070,235,425,y
11,12070,214,460,y
11,12070,232,440,y
11,12070,251,446,y
11,12070,212,445,y
11,12070,221,437,y
11,12070,257,445,y
11,12070,236,403,y
11,12070,215,439,y
11,12070,246,446,y
11,12070,233,417,y
11,12070,233,423,y
11,12070,233,431,y
11,12070,223,436,y
11,12070,223,445,y
11,12070,252,435,y
11,12070,227,416,y
11,12070,219,439,y
11,12070,254,447,y
11,12070,226,436,y
11,12070,216,444,y
11,12070,227,443,y
11,12070,238,396,y
11,12070,224,450,y
11,9174,760,371,y
11,9174,769,375,y
11,9174,769,369,y
11,9174,770,374,y
11,9174,775,374,y
11,9174,772,370,y
11,9174,763,366,y
11,9174,771,376,y
11,9174,753,364,y
11,9174,758,370,y
11,9174,766,357,y
11,9174,774,370,y
11,9174,766,375,y
11,9174,754,372,y
11,9174,754,371,y
11,9174,759,379,y
11,9174,764,373,y
11,9174,758,371,y
11,9174,776,374,y
11,9174,773,373,y
11,9174,758,366,y
11,9174,755,372,y
11,9464,545,418,y
11,9464,550,419,y
11,8417,758,205,y
11,8417,750,180,y
11,8417,774,190,y
11,8417,759,176,y
11,8417,757,176,y
11,8417,757,188,y
11,8417,753,184,y
11,8417,770,201,y
11,8417,763,189,y
11,8417,755,180,y
11,8417,752,180,y
11,8417,763,180,y
11,8417,762,184,y
11,8417,763,183,y
11,8417,756,180,y
11,3251,282,197,y
11,3251,283,208,y
11,3251,248,222,y
11,3251,255,233,y
11,3251,277,194,y
11,3251,268,192,y
11,3251,260,228,y
11,3251,284,211,y
11,3251,246,232,y
11,3251,246,215,y
11,3251,243,230,y
11,3251,250,238,y
11,3251,259,200,y
11,3251,270,234,y
11,3251,265,206,y
11,3251,255,206,y
11,3251,249,231,y
11,3251,271,220,y
11,3251,237,216,y
11,3251,238,223,y
11,3251,270,193,y
11,3251,259,214,y
11,3251,253,223,y
11,3251,270,200,y
11,3251,283,193,y
11,3251,282,194,y
11,3251,237,218,y
11,3251,278,224,y
11,3251,251,225,y
11,3251,282,200,y
11,3251,249,227,y
11,3251,268,213,y
11,3251,246,226,y
11,3251,254,220,y
11,3251,252,212,y
11,3251,282,204,y
11,3251,280,218,y
11,3251,286,212,y
11,3251,274,204,y
11,3251,255,231,y
11,3251,286,215,y
11,3251,253,237,y
11,3251,286,204,y
11,3251,246,221,y
11,3251,262,203,y
11,3251,264,219,y
11,3251,237,230,y
11,3251,255,237,y
11,3251,251,240,y
11,3251,274,223,y
11,3251,252,225,y
11,3251,254,229,y
11,3251,271,206,y
11,3251,252,241,y
11,3251,256,234,y
11,3251,287,214,y
11,3251,244,215,y
11,3251,258,213,y
11,3251,269,217,y
11,3251,249,234,y
11,3251,253,230,y
11,3251,260,229,y
11,3251,243,228,y
11,3251,273,196,y
11,3251,254,206,y
11,3251,245,231,y
11,3251,281,213,y
11,3251,257,239,y
11,3251,275,218,y
11,3251,266,203,y
11,3251,230,217,y
11,3251,248,226,y
11,3251,287,194,y
11,3251,256,225,y
11,3251,263,210,y
11,3252,346,263,y
11,3252,345,271,y
11,3252,331,253,y
11,3252,331,247,y
11,3252,335,262,y
11,3252,350,272,y
11,3252,348,271,y
11,3252,327,264,y
11,3252,324,250,y
11,3252,348,244,y
11,3252,331,261,y
11,3252,343,265,y
11,3252,331,256,y
11,3252,347,249,y
11,3252,338,243,y
11,3252,326,246,y
11,3252,353,250,y
11,3252,333,249,y
11,3252,324,263,y
11,3252,339,245,y
11,3252,346,272,y
11,3252,350,259,y
11,3252,332,256,y
11,3255,350,262,y
11,3255,357,275,y
11,3255,353,269,y
11,3255,365,270,y
11,3255,360,265,y
11,3255,349,265,y
11,3255,359,285,y
11,3255,373,256,y
11,3255,362,259,y
11,3255,361,256,y
11,3255,348,268,y
11,3255,357,272,y
11,3255,387,254,y
11,3255,353,253,y
11,3256,294,245,y
11,3256,295,220,y
11,3256,299,244,y
11,3256,295,222,y
11,3256,260,244,y
11,3256,268,240,y
11,3256,278,265,y
11,3256,257,247,y
11,3256,301,216,y
11,3256,259,250,y
11,3256,280,260,y
11,3256,276,242,y
11,3256,276,246,y
11,3256,279,262,y
11,3256,275,241,y
11,3256,297,220,y
11,3256,289,230,y
11,3256,283,237,y
11,3256,297,245,y
11,3256,283,255,y
11,3256,259,249,y
11,3256,270,265,y
11,3256,255,240,y
11,3256,298,251,y
11,3256,250,250,y
11,3256,267,244,y
11,3256,291,242,y
11,3256,278,251,y
11,3256,259,245,y
11,3256,252,245,y
11,3256,270,256,y
11,3256,254,247,y
11,3256,278,244,y
11,3256,293,232,y
11,3256,298,216,y
11,3256,289,237,y
11,3256,265,239,y
11,3256,278,270,y
11,3256,279,229,y
11,3256,278,246,y
11,3256,281,234,y
11,3256,277,244,y
11,3256,285,240,y
11,3256,261,246,y
11,3256,284,237,y
11,3256,281,251,y
11,3256,259,242,y
11,3256,272,238,y
11,3257,309,246,y
11,3257,310,246,y
11,3257,326,231,y
11,3257,318,258,y
11,3257,314,234,y
11,3257,314,247,y
11,3257,320,235,y
11,3257,315,255,y
11,3257,307,248,y
11,3257,313,256,y
11,3257,313,247,y
11,3257,309,259,y
11,3257,306,254,y
11,3257,329,235,y
11,3257,308,255,y
11,3257,321,242,y
11,3257,317,237,y
11,3257,317,231,y
11,3257,317,252,y
11,3257,314,237,y
11,3257,301,250,y
11,3257,321,241,y
11,9473,540,343,y
11,9473,545,343,y
11,9473,540,345,y
11,9473,547,358,y
11,9473,551,350,y
11,9473,550,346,y
11,9473,537,342,y
11,9473,538,341,y
11,9473,539,357,y
11,9473,555,342,y
11,9473,559,342,y
11,9473,557,340,y
11,9473,552,364,y
11,9473,553,343,y
11,9473,552,358,y
11,9473,544,345,y
11,9473,558,352,y
11,9473,544,346,y
11,8126,661,245,y
11,8126,657,248,y
11,8126,644,244,y
11,8126,664,237,y
11,8126,653,236,y
11,8126,657,242,y
11,8126,638,253,y
11,8126,651,262,y
11,8126,665,253,y
11,8126,659,251,y
11,8126,641,245,y
11,8126,650,255,y
11,8126,657,256,y
11,8126,655,247,y
11,8126,641,250,y
11,8126,655,238,y
11,8126,654,241,y
11,8126,643,263,y
11,8126,658,251,y
11,8126,660,242,y
11,8126,656,254,y
11,8126,654,240,y
11,8126,667,246,y
11,9271,726,487,y
11,9271,731,486,y
11,9271,728,507,y
11,9271,714,483,y
11,9271,721,482,y
11,9271,734,493,y
11,9271,731,488,y
11,9271,732,483,y
11,9271,711,483,y
11,9271,715,504,y
11,9271,722,479,y
11,9271,724,511,y
11,9271,724,503,y
11,9271,732,495,y
11,9271,727,487,y
11,9271,726,508,y
11,9271,716,482,y
11,9271,720,492,y
11,9271,720,480,y
11,9271,733,491,y
11,9271,718,477,y
11,9271,726,506,y
11,9271,716,487,y
11,9271,726,496,y
11,9271,720,502,y
11,9272,705,536,y
11,9272,712,513,y
11,9272,725,531,y
11,9471,597,352,y
11,9471,594,332,y
11,9471,592,357,y
11,9471,606,328,y
11,9471,597,347,y
11,9471,580,342,y
11,9471,603,336,y
11,9471,576,364,y
11,9471,604,324,y
11,9471,579,351,y
11,9471,582,357,y
11,9471,590,364,y
11,9471,579,336,y
11,9471,594,340,y
11,9471,578,367,y
11,9471,582,366,y
11,9471,580,359,y
11,9471,598,332,y
11,9471,585,334,y
11,9471,584,353,y
11,9471,579,357,y
11,9471,604,327,y
11,9471,583,349,y
11,9471,585,355,y
11,9471,598,338,y
11,9471,573,346,y
11,9471,601,356,y
11,9471,580,346,y
11,9471,585,349,y
11,9471,580,357,y
11,9471,595,338,y
11,9471,600,343,y
11,9274,723,422,y
11,9274,729,413,y
11,9274,731,413,y
11,9274,738,434,y
11,9274,753,439,y
11,9274,735,430,y
11,9274,734,435,y
11,9274,759,446,y
11,9274,754,450,y
11,9274,755,427,y
11,9274,739,445,y
11,9274,765,443,y
11,9274,736,415,y
11,9274,744,439,y
11,9274,735,413,y
11,9274,744,441,y
11,9274,760,443,y
11,9274,724,429,y
11,9274,765,441,y
11,9274,735,431,y
11,9274,737,437,y
11,9274,765,442,y
11,9274,766,440,y
11,9274,727,420,y
11,9274,742,421,y
11,9274,757,443,y
11,9274,754,428,y
11,9274,734,411,y
11,9274,728,426,y
11,9274,767,446,y
11,9274,731,441,y
11,9274,734,422,y
11,9274,759,434,y
11,9274,755,439,y
11,9274,755,424,y
11,9274,730,435,y
11,9274,749,426,y
11,9274,749,444,y
11,9274,746,444,y
11,9274,750,425,y
11,9274,756,444,y
11,9274,758,452,y
11,9274,741,444,y
11,9274,760,438,y
11,9274,756,446,y
11,9274,745,422,y
11,9274,752,445,y
11,9274,740,434,y
11,9274,723,431,y
11,8225,638,226,y
11,8225,636,203,y
11,8225,630,232,y
11,8225,631,219,y
11,8225,626,225,y
11,8225,624,236,y
11,8225,638,205,y
11,8225,644,220,y
11,8225,636,246,y
11,8225,623,234,y
11,8225,624,243,y
11,8225,635,223,y
11,8225,623,225,y
11,8225,627,236,y
11,8225,627,222,y
11,8225,636,223,y
11,8225,614,242,y
11,8225,636,236,y
11,8225,638,240,y
11,8225,619,242,y
11,8225,641,205,y
11,8225,624,221,y
11,8225,613,241,y
11,8225,639,241,y
11,8225,643,222,y
11,8225,612,244,y
11,8225,633,227,y
11,8225,639,207,y
11,8226,648,192,y
11,8226,625,176,y
11,8226,634,168,y
11,8226,642,193,y
11,8226,647,207,y
11,8226,652,196,y
11,8226,627,179,y
11,8226,610,183,y
11,8226,649,195,y
11,8226,642,187,y
11,8226,612,179,y
11,8226,623,178,y
11,8226,625,179,y
11,8226,646,180,y
11,8226,638,169,y
11,8226,646,193,y
11,8226,653,202,y
11,8226,648,187,y
11,8226,652,181,y
11,8226,611,179,y
11,8226,630,176,y
11,8226,645,204,y
11,8226,647,195,y
11,9277,747,480,y
11,9277,769,480,y
11,9277,752,467,y
11,9277,766,477,y
11,9277,774,488,y
11,9277,741,483,y
11,9277,782,489,y
11,9277,762,490,y
11,9277,759,502,y
11,9277,760,481,y
11,9277,771,486,y
11,9277,769,468,y
11,9277,758,464,y
11,9277,747,482,y
11,9277,754,486,y
11,9277,752,472,y
11,9277,760,502,y
11,9277,757,470,y
11,9277,766,498,y
11,9277,747,475,y
11,9277,751,487,y
11,9277,776,496,y
11,9277,752,471,y
11,9277,772,485,y
11,9277,755,470,y
11,9277,763,467,y
11,9277,742,485,y
11,9277,753,497,y
11,9277,766,486,y
11,9277,768,485,y
11,9277,758,461,y
11,9277,765,497,y
11,9277,756,475,y
11,9277,764,494,y
11,9277,767,476,y
11,9277,752,479,y
11,9277,754,473,y
11,9277,758,496,y
11,9277,751,480,y
11,9277,752,475,y
11,9277,752,473,y
11,9277,745,483,y
11,9277,751,494,y
11,9277,759,495,y
11,9277,740,492,y
11,9277,755,466,y
11,9371,641,420,y
11,9371,629,417,y
11,9371,635,406,y
11,9371,633,410,y
11,9371,646,393,y
11,9371,643,417,y
11,9371,640,395,y
11,9371,660,420,y
11,9371,660,417,y
11,9371,644,407,y
11,9371,636,397,y
11,9371,653,399,y
11,9371,628,396,y
11,9371,651,399,y
11,9371,655,405,y
11,9371,651,401,y
11,9371,628,419,y
11,9371,657,420,y
11,9371,651,420,y
11,9371,637,394,y
11,9371,628,413,y
11,9371,632,421,y
11,9371,637,425,y
11,9371,623,419,y
11,9371,630,398,y
11,9371,655,419,y
11,9371,636,401,y
11,8215,665,188,y
11,8215,648,164,y
11,8215,687,167,y
11,8215,654,184,y
11,8215,689,163,y
11,8215,668,166,y
11,8215,674,172,y
11,8215,651,160,y
11,8215,666,168,y
11,8215,670,175,y
11,8215,662,187,y
11,8215,671,173,y
11,8215,678,165,y
11,8215,647,166,y
11,8215,667,191,y
11,8215,668,193,y
11,8215,665,168,y
11,8215,674,178,y
11,8215,668,182,y
11,8215,662,186,y
11,8215,679,152,y
11,8215,678,181,y
11,8215,678,149,y
11,8215,674,169,y
11,8215,663,164,y
11,9373,676,373,y
11,9373,649,383,y
11,9373,675,396,y
11,9373,667,390,y
11,9373,672,393,y
11,9373,660,371,y
11,9373,673,380,y
11,9373,674,374,y
11,9373,657,392,y
11,9373,653,395,y
11,9373,662,399,y
11,9373,670,378,y
11,9373,669,391,y
11,9373,669,410,y
11,9373,670,390,y
11,9373,647,392,y
11,9373,649,382,y
11,9373,679,388,y
11,9373,665,398,y
11,9373,662,382,y
11,9373,664,375,y
11,9373,651,381,y
11,9373,670,385,y
11,9373,665,391,y
11,9373,664,373,y
11,9373,689,390,y
11,9373,681,399,y
11,9373,676,383,y
11,9373,679,400,y
11,9373,670,395,y
11,9373,671,403,y
11,9373,684,392,y
11,9373,678,375,y
11,9373,666,395,y
11,9373,670,376,y
11,9462,586,390,y
11,9462,588,399,y
11,9375,700,448,y
11,9375,687,421,y
11,9375,690,413,y
11,9375,706,451,y
11,9375,676,407,y
11,9375,709,445,y
11,9375,706,436,y
11,9375,692,437,y
11,9375,683,415,y
11,9375,686,414,y
11,9375,697,420,y
11,9375,682,402,y
11,9375,710,445,y
11,9375,697,425,y
11,9375,709,433,y
11,9375,676,422,y
11,9375,686,421,y
11,9375,710,440,y
11,9375,678,407,y
11,9375,681,408,y
11,9375,680,418,y
11,9375,687,425,y
11,9375,696,420,y
11,9375,683,409,y
11,9375,688,423,y
11,9375,688,406,y
11,9375,685,406,y
11,9375,679,441,y
11,9375,683,402,y
11,9375,687,411,y
11,9375,709,438,y
11,9375,681,402,y
11,9375,696,436,y
11,9375,680,426,y
11,9375,702,428,y
11,9375,682,418,y
11,9375,707,445,y
11,9375,686,415,y
11,9375,692,414,y
11,9375,712,435,y
11,9375,679,443,y
11,9374,609,433,y
11,9374,633,446,y
11,9374,610,431,y
11,9374,629,454,y
11,9374,609,415,y
11,9374,608,433,y
11,9374,629,463,y
11,9374,604,434,y
11,9374,607,435,y
