sim_ID,lk,row,col,use-it
75,9371,653,407,y
75,9371,631,410,y
75,9371,639,421,y
75,9371,647,416,y
75,9371,651,421,y
75,9371,652,416,y
75,9371,651,420,y
75,9371,645,400,y
75,9371,641,396,y
75,9371,631,392,y
75,9371,640,393,y
75,9371,626,411,y
75,9371,647,402,y
75,9371,638,400,y
75,9371,625,402,y
75,9371,647,413,y
75,9371,654,419,y
75,9371,626,401,y
75,9371,629,408,y
75,9476,540,380,y
75,9476,558,377,y
75,9476,534,375,y
75,9476,557,379,y
75,9476,543,377,y
75,9476,560,381,y
75,9476,543,380,y
75,9476,543,384,y
75,9476,553,375,y
75,9476,548,370,y
75,9476,556,382,y
75,9476,533,378,y
75,9373,680,384,y
75,9373,648,393,y
75,9373,676,392,y
75,9373,674,388,y
75,9373,665,377,y
75,9373,657,387,y
75,9373,659,399,y
75,9373,682,391,y
75,9373,657,379,y
75,9373,664,379,y
75,9373,669,380,y
75,9373,690,395,y
75,9373,657,391,y
75,9373,670,405,y
75,9373,655,384,y
75,9373,652,391,y
75,9373,668,395,y
75,9373,683,392,y
75,9373,665,375,y
75,9373,678,378,y
75,9373,658,399,y
75,9373,666,385,y
75,9373,678,387,y
75,9373,693,391,y
75,9373,660,390,y
75,9373,663,376,y
75,9373,658,382,y
75,9373,663,395,y
75,9373,675,381,y
75,9373,656,394,y
75,9373,692,390,y
75,9373,686,395,y
75,9373,665,383,y
75,9373,690,394,y
75,9373,666,388,y
75,9462,587,399,y
75,9462,587,397,y
75,9375,706,436,y
75,9375,693,442,y
75,9375,681,431,y
75,9375,706,450,y
75,9375,710,429,y
75,9375,690,434,y
75,9375,677,413,y
75,9375,676,424,y
75,9375,698,433,y
75,9375,681,406,y
75,9375,677,415,y
75,9375,706,435,y
75,9375,692,403,y
75,9375,672,417,y
75,9375,699,436,y
75,9375,692,420,y
75,9375,677,412,y
75,9375,705,434,y
75,9375,693,415,y
75,9375,699,453,y
75,9375,693,418,y
75,9375,694,443,y
75,9375,708,437,y
75,9375,684,445,y
75,9375,686,408,y
75,9375,683,431,y
75,9375,692,447,y
75,9375,698,417,y
75,9375,678,426,y
75,9375,679,439,y
75,9375,697,451,y
75,9375,686,437,y
75,9375,707,446,y
75,9375,685,424,y
75,9375,691,451,y
75,9375,715,430,y
75,9375,696,444,y
75,9375,711,437,y
75,9375,687,421,y
75,9375,689,422,y
75,9375,679,444,y
75,9374,621,428,y
75,9374,633,456,y
75,9374,606,433,y
75,9374,624,447,y
75,9374,602,408,y
75,9374,631,454,y
75,9374,614,442,y
75,9374,624,458,y
75,9374,628,424,y
75,9374,624,430,y
75,9374,629,431,y
75,9374,611,430,y
75,9374,613,438,y
75,9374,630,432,y
75,9374,612,417,y
75,9374,615,449,y
75,9374,606,404,y
75,9374,607,410,y
75,9374,631,461,y
75,9374,626,455,y
75,9374,620,462,y
75,9374,624,456,y
75,9374,611,444,y
75,9374,610,414,y
75,9374,621,446,y
75,9377,606,454,y
75,9377,595,464,y
75,9377,596,456,y
75,9377,597,429,y
75,9377,597,420,y
75,9377,594,453,y
75,9377,598,457,y
75,9377,598,419,y
75,9377,596,451,y
75,9377,598,424,y
75,9377,581,448,y
75,9377,600,455,y
75,9377,602,445,y
75,9377,590,415,y
75,9377,601,434,y
75,9377,600,441,y
75,9377,593,437,y
75,9377,602,456,y
75,9377,600,451,y
75,9377,578,446,y
75,9377,579,447,y
75,9377,604,446,y
75,9377,590,438,y
75,9477,579,384,y
75,9477,563,381,y
75,9477,577,384,y
75,9477,558,393,y
75,9477,582,377,y
75,9477,564,388,y
75,9477,564,396,y
75,9477,553,396,y
75,9477,562,392,y
75,9477,567,380,y
75,9477,562,384,y
75,9477,574,385,y
75,9477,582,375,y
75,9477,572,381,y
75,9477,578,389,y
75,9477,556,399,y
75,9477,567,381,y
75,9477,560,399,y
75,12068,253,475,y
75,12068,259,504,y
75,12068,258,471,y
75,12068,242,470,y
75,12068,239,496,y
75,12068,220,468,y
75,12068,245,468,y
75,12068,226,491,y
75,12068,247,471,y
75,12068,280,496,y
75,12068,231,469,y
75,12068,241,493,y
75,12068,253,465,y
75,12068,256,481,y
75,12068,271,465,y
75,12068,257,506,y
75,12068,280,494,y
75,12068,234,471,y
75,12068,253,466,y
75,12068,228,462,y
75,12068,252,481,y
75,12068,257,459,y
75,12068,225,483,y
75,12068,263,488,y
75,12068,265,493,y
75,12068,274,487,y
75,12068,231,468,y
75,12068,262,489,y
75,12068,272,484,y
75,12068,243,491,y
75,12068,255,490,y
75,12068,256,486,y
75,12068,260,460,y
75,12068,250,484,y
75,12068,257,504,y
75,12068,269,463,y
75,12068,243,460,y
75,12068,246,504,y
75,12068,266,488,y
75,12068,263,465,y
75,12068,276,491,y
75,12068,241,476,y
75,12068,267,494,y
75,12068,265,476,y
75,12068,265,505,y
75,12068,265,471,y
75,12068,227,465,y
75,12068,223,484,y
75,12068,225,469,y
75,12068,279,487,y
75,12068,252,470,y
75,12068,244,463,y
75,12068,278,488,y
75,12068,275,493,y
75,12068,232,465,y
75,12068,238,503,y
75,12068,259,464,y
75,12069,351,479,y
75,12069,329,471,y
75,12069,321,497,y
75,12069,324,474,y
75,12069,332,507,y
75,12069,358,480,y
75,12069,344,476,y
75,12069,350,480,y
75,12069,348,493,y
75,12069,347,460,y
75,12069,320,486,y
75,12069,325,483,y
75,12069,322,482,y
75,12069,306,475,y
75,12069,352,496,y
75,12069,333,457,y
75,12069,347,477,y
75,12069,362,488,y
75,12069,348,458,y
75,12069,352,479,y
75,12069,317,487,y
75,12069,354,474,y
75,12069,360,483,y
75,12069,321,502,y
75,12069,341,475,y
75,12069,341,493,y
75,12069,355,482,y
75,12069,304,481,y
75,12069,341,454,y
75,12069,352,472,y
75,12069,311,499,y
75,12069,354,483,y
75,12069,348,471,y
75,12069,352,487,y
75,12069,355,481,y
75,12069,353,490,y
75,12069,339,505,y
75,12069,308,482,y
75,12069,359,477,y
75,12069,346,476,y
75,12069,339,500,y
75,12069,329,475,y
75,12069,347,501,y
75,12069,343,454,y
75,12069,325,519,y
75,12069,325,484,y
75,12069,330,473,y
75,12069,310,494,y
75,12069,328,513,y
75,12069,324,497,y
75,12069,321,462,y
75,12069,321,519,y
75,9176,700,356,y
75,9176,699,373,y
75,9176,706,396,y
75,9176,699,388,y
75,9176,700,360,y
75,9176,708,348,y
75,9176,689,377,y
75,9176,700,365,y
75,9176,706,364,y
75,9176,721,383,y
75,9176,714,363,y
75,9176,693,379,y
75,9176,704,391,y
75,9176,698,359,y
75,9176,698,382,y
75,9176,708,390,y
75,9176,696,365,y
75,9176,707,369,y
75,9176,712,363,y
75,9176,699,360,y
75,9176,707,370,y
75,9176,712,383,y
75,9176,716,387,y
75,9176,713,367,y
75,9176,700,379,y
75,9176,694,369,y
75,9176,695,364,y
75,9176,713,371,y
75,9176,703,359,y
75,9176,711,395,y
75,9176,712,388,y
75,9176,710,365,y
75,8336,830,97,y
75,8336,825,101,y
75,8336,819,88,y
75,8336,810,110,y
75,8336,826,104,y
75,8336,821,106,y
75,8336,820,105,y
75,8336,822,106,y
75,8336,824,100,y
75,3404,312,172,y
75,3404,304,164,y
75,3404,307,162,y
75,6440,544,198,y
75,6440,522,209,y
75,6440,539,215,y
75,6440,524,195,y
75,6440,527,212,y
75,6440,533,199,y
75,6440,523,193,y
75,6440,529,201,y
75,6440,531,204,y
75,6440,524,187,y
75,6440,524,220,y
75,6440,540,192,y
75,6440,526,193,y
75,6440,517,215,y
75,6440,534,217,y
75,6440,517,184,y
75,6440,519,214,y
75,6440,542,191,y
75,6440,528,192,y
75,6440,520,215,y
75,6440,541,194,y
75,6440,529,208,y
75,6440,537,200,y
75,6440,528,228,y
75,6440,524,201,y
75,6440,523,187,y
75,6440,515,197,y
75,6440,529,227,y
75,6440,532,198,y
75,5754,360,199,y
75,5754,336,176,y
75,5754,356,206,y
75,5754,351,172,y
75,5754,350,186,y
75,5754,352,181,y
75,5754,335,174,y
75,5754,358,185,y
75,5754,347,170,y
75,5754,349,186,y
75,5754,332,175,y
75,5754,338,169,y
75,5754,347,186,y
75,5754,342,182,y
75,5754,335,178,y
75,5754,361,176,y
75,5754,340,176,y
75,5754,350,188,y
75,5754,362,195,y
75,5754,335,181,y
75,5754,348,186,y
75,5754,339,177,y
75,5754,349,190,y
75,5754,349,185,y
75,5754,369,186,y
75,5754,337,176,y
75,5754,372,184,y
75,5754,363,185,y
75,5754,357,175,y
75,5754,342,170,y
75,5754,349,181,y
75,5754,369,183,y
75,5754,355,189,y
75,5754,343,184,y
75,5754,360,188,y
75,5754,356,178,y
75,12060,260,569,y
75,12060,263,543,y
75,12060,259,571,y
75,12060,260,580,y
75,12060,262,541,y
75,12060,292,547,y
75,12060,281,535,y
75,12060,255,562,y
75,12060,260,560,y
75,12060,273,567,y
75,12060,274,568,y
75,12060,298,546,y
75,12060,258,575,y
75,12060,288,538,y
75,12060,290,551,y
75,12060,293,549,y
75,12060,286,553,y
75,12060,255,565,y
75,12060,249,552,y
75,12060,258,565,y
75,12060,285,544,y
75,12060,260,566,y
75,12060,295,547,y
75,12060,264,553,y
75,12060,283,547,y
75,12061,362,586,y
75,12061,354,563,y
75,12061,378,581,y
75,12061,367,571,y
75,12061,386,556,y
75,12061,330,540,y
75,12061,364,540,y
75,12061,373,559,y
75,12061,362,601,y
75,12061,351,558,y
75,12061,374,547,y
75,12061,372,547,y
75,12061,335,553,y
75,12061,324,537,y
75,12061,334,542,y
75,12061,372,544,y
75,12061,376,554,y
75,12061,362,582,y
75,12061,374,552,y
75,12061,355,571,y
75,12061,385,553,y
75,12061,323,542,y
75,12061,335,539,y
75,12061,380,554,y
75,12061,376,545,y
75,12061,364,577,y
75,12061,373,556,y
75,12061,379,553,y
75,12061,358,566,y
75,12061,347,551,y
75,12061,379,556,y
75,12061,362,570,y
75,12061,376,556,y
75,12061,366,587,y
75,12061,370,548,y
75,12061,318,536,y
75,12061,370,571,y
75,12061,366,553,y
75,12061,348,550,y
75,12062,402,511,y
75,12062,425,543,y
75,12062,380,518,y
75,12062,416,523,y
75,12062,396,551,y
75,12062,417,517,y
75,12062,426,545,y
75,12062,410,515,y
75,12062,394,529,y
75,12062,414,547,y
75,12062,386,518,y
75,12062,400,554,y
75,12062,408,525,y
75,12062,417,531,y
75,12062,423,542,y
75,12062,381,514,y
75,12062,399,539,y
75,12062,426,538,y
75,12062,400,548,y
75,12062,400,519,y
75,12062,409,522,y
75,12062,408,537,y
75,12062,403,528,y
75,12062,405,555,y
75,12062,397,548,y
75,12062,410,558,y
75,12062,413,534,y
75,12062,418,529,y
75,12062,389,522,y
75,12062,413,521,y
75,12062,398,515,y
75,12062,404,526,y
75,12062,381,516,y
75,12062,396,532,y
75,12062,382,518,y
75,12062,425,514,y
75,12062,416,532,y
75,12062,410,516,y
75,12062,423,524,y
75,12062,393,537,y
75,12062,423,519,y
75,12062,422,540,y
75,12062,398,552,y
75,12062,398,541,y
75,12062,419,540,y
75,5758,332,210,y
75,5758,318,200,y
75,5758,329,214,y
75,5758,326,208,y
75,5758,326,197,y
75,5758,332,217,y
75,5758,325,199,y
75,5758,329,196,y
75,5758,326,212,y
75,5758,323,198,y
75,5758,330,195,y
75,5758,328,212,y
75,5758,334,205,y
75,5758,330,200,y
75,5758,320,193,y
75,5758,332,223,y
75,5758,330,210,y
75,5515,339,129,y
75,5515,348,129,y
75,5515,342,127,y
75,5515,347,127,y
75,5515,343,140,y
75,5515,334,131,y
75,5515,353,130,y
75,5515,336,132,y
75,5515,338,131,y
75,5515,333,131,y
75,12065,253,518,y
75,12065,247,517,y
75,12065,240,527,y
75,12065,286,515,y
75,12065,282,519,y
75,12065,236,515,y
75,12065,277,510,y
75,12065,235,523,y
75,12065,277,519,y
75,12065,259,524,y
75,12065,262,521,y
75,12065,256,527,y
75,12065,267,528,y
75,12065,282,497,y
75,12065,264,528,y
75,12065,250,508,y
75,12065,290,530,y
75,12065,247,524,y
75,12065,267,526,y
75,12065,248,512,y
75,12065,284,510,y
75,12065,260,523,y
75,12065,287,516,y
75,12065,249,524,y
75,12065,244,512,y
75,12065,255,527,y
75,12065,268,520,y
75,12065,283,509,y
75,12065,250,520,y
75,12065,255,523,y
75,12065,251,516,y
75,12067,346,594,y
75,12067,357,620,y
75,12067,339,619,y
75,12067,360,622,y
75,12067,324,564,y
75,12067,354,583,y
75,12067,354,622,y
75,12067,327,598,y
75,12067,343,595,y
75,12067,346,582,y
75,12067,312,566,y
75,12067,328,596,y
75,12067,345,591,y
75,12067,340,595,y
75,12067,343,587,y
75,12067,358,622,y
75,12067,344,586,y
75,12067,316,575,y
75,12067,313,589,y
75,12067,313,590,y
75,12067,349,613,y
75,12067,339,596,y
75,12067,334,574,y
75,12067,348,583,y
75,12067,343,598,y
75,12067,352,590,y
75,12067,351,613,y
75,12067,317,581,y
75,12067,332,567,y
75,12067,353,588,y
75,12067,335,597,y
75,12067,351,599,y
75,12067,319,585,y
75,12067,329,577,y
75,12067,336,569,y
75,12067,356,584,y
75,12067,338,613,y
75,12067,324,596,y
75,12067,336,597,y
75,12067,326,600,y
75,12067,342,603,y
75,8417,752,180,y
75,8417,757,178,y
75,8417,749,191,y
75,8417,753,207,y
75,8417,765,178,y
75,8417,752,183,y
75,8417,776,192,y
75,8417,753,184,y
75,8417,752,187,y
75,8417,774,191,y
75,8417,772,194,y
75,8417,768,201,y
75,8417,762,189,y
75,8417,752,208,y
75,8417,762,176,y
75,1060,142,325,y
75,1060,128,345,y
75,1060,126,329,y
75,1060,142,333,y
75,1060,142,322,y
75,1060,136,344,y
75,1060,134,336,y
75,1060,141,338,y
75,1060,138,341,y
75,1060,139,297,y
75,1060,149,307,y
75,1060,125,334,y
75,1060,151,322,y
75,1060,132,331,y
75,1060,141,339,y
75,1060,130,307,y
75,1060,142,319,y
75,1060,127,317,y
75,1060,141,346,y
75,1060,121,336,y
75,1060,136,339,y
75,1060,144,338,y
75,1060,155,327,y
75,1060,141,300,y
75,1060,148,316,y
75,1060,132,319,y
75,1060,133,303,y
75,1060,145,333,y
75,1060,151,306,y
75,1060,129,317,y
75,1060,140,312,y
75,1060,145,308,y
75,1060,134,346,y
75,1060,136,333,y
75,1060,152,327,y
75,1060,145,325,y
75,1060,129,340,y
75,3241,315,290,y
75,3241,323,275,y
75,3241,304,264,y
75,3241,291,288,y
75,3241,301,277,y
75,3241,294,285,y
75,3241,302,258,y
75,3241,319,284,y
75,3241,317,281,y
75,3241,313,300,y
75,3241,279,267,y
75,3241,294,263,y
75,3241,300,286,y
75,3241,298,284,y
75,3241,300,298,y
75,3241,312,275,y
75,3241,328,282,y
75,3241,287,263,y
75,3241,306,296,y
75,3241,298,272,y
75,3241,298,308,y
75,3241,328,275,y
75,3241,309,274,y
75,3241,304,257,y
75,3241,318,270,y
75,3241,292,281,y
75,3241,297,320,y
75,3241,299,293,y
75,3241,316,271,y
75,3241,332,276,y
75,3241,308,311,y
75,3241,296,304,y
75,3241,304,272,y
75,3241,322,291,y
75,3241,329,267,y
75,3241,305,297,y
75,3241,296,300,y
75,3241,311,273,y
75,3241,316,278,y
75,3241,303,316,y
75,3241,291,263,y
75,3241,314,307,y
75,3241,318,293,y
75,3241,324,275,y
75,3241,298,304,y
75,3241,301,298,y
75,3241,317,288,y
75,3241,308,266,y
75,3241,311,270,y
75,3241,318,272,y
75,3241,296,270,y
75,3241,305,275,y
75,3241,321,293,y
75,3241,311,267,y
75,3241,284,282,y
75,3241,302,304,y
75,3241,319,293,y
75,3241,317,295,y
75,3241,282,267,y
75,3241,318,285,y
75,3241,326,286,y
75,3241,287,261,y
75,3241,300,261,y
75,1062,158,337,y
75,1062,145,345,y
75,1062,150,330,y
75,1062,163,337,y
75,1062,163,339,y
75,1062,165,323,y
75,1062,157,328,y
75,1062,155,346,y
75,1062,154,344,y
75,1062,155,336,y
75,1062,157,325,y
75,1062,156,333,y
75,1062,182,324,y
75,1062,150,337,y
75,1062,160,332,y
75,1062,148,331,y
75,1062,173,330,y
75,1062,149,334,y
75,1062,185,324,y
75,1062,156,334,y
75,1062,160,317,y
75,1062,153,334,y
75,1062,154,337,y
75,1062,151,347,y
75,1062,164,330,y
75,8118,692,218,y
75,8118,680,229,y
75,8118,680,207,y
75,8118,689,202,y
75,8118,679,218,y
75,8118,685,208,y
75,8118,679,227,y
75,8118,690,196,y
75,8118,694,207,y
75,8118,675,213,y
75,8118,680,199,y
75,8118,674,210,y
75,8118,685,217,y
75,8118,695,208,y
75,8118,691,222,y
75,8118,687,224,y
75,8118,680,220,y
75,8118,694,199,y
75,8118,689,201,y
75,9573,640,332,y
75,9573,643,337,y
75,9573,637,340,y
75,9573,645,344,y
75,9573,644,334,y
75,9573,635,341,y
75,9573,643,341,y
75,9573,638,333,y
75,9573,633,339,y
75,9573,645,348,y
75,9572,628,346,y
75,9572,628,338,y
75,9572,625,370,y
75,9572,609,337,y
75,9572,619,339,y
75,9572,614,338,y
75,9572,608,329,y
75,9572,606,333,y
75,9572,602,332,y
75,9572,619,338,y
75,9572,604,347,y
75,9572,604,331,y
75,9572,623,356,y
75,9571,665,292,y
75,9571,669,312,y
75,9571,650,306,y
75,9571,653,298,y
75,9571,646,301,y
75,9571,649,287,y
75,9571,661,307,y
75,9571,678,322,y
75,9571,651,308,y
75,9571,680,309,y
75,9571,678,314,y
75,9571,660,339,y
75,9571,643,331,y
75,9571,660,335,y
75,9571,643,301,y
75,9571,678,294,y
75,9571,652,292,y
75,9571,651,288,y
75,9571,671,303,y
75,9571,649,294,y
75,9571,661,341,y
75,9571,685,313,y
75,9571,635,296,y
75,9571,633,294,y
75,9571,659,293,y
75,9571,675,303,y
75,9571,654,296,y
75,9571,673,311,y
75,9571,666,292,y
75,9571,683,300,y
75,9571,682,312,y
75,9571,665,303,y
75,9571,650,288,y
75,9571,666,314,y
75,9571,648,324,y
75,9571,669,304,y
75,9571,655,301,y
75,9571,648,313,y
75,9571,671,322,y
75,9571,674,299,y
75,9571,633,292,y
75,9571,662,330,y
75,9571,648,301,y
75,9571,657,338,y
75,9571,666,308,y
75,9571,669,310,y
75,9571,649,297,y
75,9571,685,321,y
75,9571,655,308,y
75,9571,645,314,y
75,9571,654,312,y
75,9571,659,289,y
75,9571,660,293,y
75,9571,644,331,y
75,9571,682,313,y
75,9571,683,313,y
75,9571,654,293,y
75,9571,652,329,y
75,9571,652,297,y
75,8119,697,223,y
75,8119,691,238,y
75,8119,693,237,y
75,8119,699,233,y
75,8119,685,232,y
75,8119,687,228,y
75,8119,681,227,y
75,8119,694,231,y
75,8119,701,255,y
75,8119,684,243,y
75,8119,695,225,y
75,8119,708,240,y
75,8119,687,227,y
75,8119,693,230,y
75,9577,683,355,y
75,9577,677,342,y
75,9577,677,344,y
75,9577,698,338,y
75,9577,682,354,y
75,9577,691,343,y
75,9577,699,338,y
75,9577,691,342,y
75,9577,687,352,y
75,9577,686,328,y
75,9577,696,326,y
75,9577,683,357,y
75,9577,678,343,y
75,9577,681,344,y
75,9577,689,322,y
75,9577,673,331,y
75,9577,681,337,y
75,9577,689,338,y
75,9577,699,351,y
75,9577,690,340,y
75,9577,684,353,y
75,9577,689,329,y
75,9577,686,357,y
75,9576,676,354,y
75,9576,683,369,y
75,9576,687,378,y
75,9576,685,369,y
75,9576,682,375,y
75,9576,655,347,y
75,9576,652,345,y
75,9576,685,363,y
75,9576,660,351,y
75,9576,683,361,y
75,9576,666,366,y
75,9576,664,340,y
75,9576,656,349,y
75,9576,667,350,y
75,9576,678,363,y
75,9576,684,371,y
75,9576,650,341,y
75,9576,676,360,y
75,9576,677,362,y
75,9575,622,299,y
75,9575,623,303,y
75,9575,635,303,y
75,9575,626,294,y
75,9575,616,295,y
75,9575,632,301,y
75,9575,606,309,y
75,9575,620,294,y
75,9575,628,288,y
75,9575,630,314,y
75,9575,631,299,y
75,9575,625,317,y
75,9575,632,300,y
75,9575,636,328,y
75,9575,629,292,y
75,9575,637,317,y
75,9575,636,303,y
75,9575,605,317,y
75,9575,624,297,y
75,9575,628,319,y
75,9575,625,305,y
75,9575,627,326,y
75,9575,628,292,y
75,9575,628,333,y
75,9575,619,332,y
75,9575,610,321,y
75,9575,639,325,y
75,9575,618,327,y
75,9575,632,288,y
75,9575,637,324,y
75,9575,633,300,y
75,9575,638,327,y
75,9575,611,320,y
75,9575,627,310,y
75,9575,618,317,y
75,9575,623,298,y
75,9575,636,306,y
75,9575,625,314,y
75,9575,610,311,y
75,9574,635,375,y
75,9574,637,390,y
75,9574,651,372,y
75,9574,629,370,y
75,9574,638,392,y
75,9574,641,376,y
75,9574,652,372,y
75,9574,636,383,y
75,9574,627,375,y
75,9574,646,372,y
75,9574,628,380,y
75,9574,639,384,y
75,5915,384,145,y
75,5915,370,137,y
75,5915,370,145,y
75,5915,385,145,y
75,5915,380,149,y
75,5915,379,146,y
75,5915,379,139,y
75,5915,380,138,y
75,5914,405,119,y
75,5914,413,113,y
75,6533,520,149,y
75,6533,532,157,y
75,6533,520,168,y
75,6533,511,151,y
75,6533,516,147,y
75,6533,517,148,y
75,6533,521,149,y
75,6533,519,147,y
75,6533,514,148,y
75,6533,524,162,y
75,6533,508,164,y
75,6533,516,165,y
75,6533,523,165,y
75,6533,518,158,y
75,6533,525,158,y
75,6533,512,161,y
75,6533,518,144,y
75,9263,705,461,y
75,9263,707,468,y
75,9263,712,460,y
75,5158,435,75,y
75,5158,435,77,y
75,5158,423,80,y
75,5158,436,78,y
75,5158,417,75,y
75,5158,405,89,y
75,5158,418,84,y
75,5158,410,79,y
75,5158,408,88,y
75,5158,430,80,y
75,8237,739,169,y
75,8237,739,177,y
75,8237,741,160,y
75,8237,735,156,y
75,8237,738,184,y
75,8237,747,158,y
75,8237,748,159,y
75,8237,753,154,y
75,8237,742,172,y
75,8237,738,171,y
75,8237,736,170,y
75,8236,685,181,y
75,8236,703,186,y
75,8236,684,173,y
75,8236,685,184,y
75,8236,689,189,y
75,8236,688,171,y
75,8236,679,191,y
75,8236,695,167,y
75,8236,695,188,y
75,8236,690,171,y
75,8236,680,179,y
75,8236,690,189,y
75,8235,712,178,y
75,8235,722,182,y
75,8235,710,174,y
75,8235,723,176,y
75,8235,716,178,y
75,8235,731,178,y
75,8235,709,172,y
75,8235,718,176,y
75,8235,720,178,y
75,8235,706,174,y
75,8235,709,186,y
75,6433,584,168,y
75,6433,584,166,y
75,6433,581,172,y
75,6433,578,169,y
75,6433,580,171,y
75,6433,579,169,y
75,6433,576,175,y
75,6433,580,173,y
75,6433,577,167,y
75,6433,576,176,y
75,6433,571,164,y
75,10041,653,61,y
75,10041,633,53,y
75,10041,628,58,y
75,10041,645,61,y
75,9474,613,377,y
75,9474,600,363,y
75,9474,614,356,y
75,9474,603,356,y
75,9474,611,355,y
75,9474,598,370,y
75,9474,602,362,y
75,9474,614,364,y
75,9474,603,359,y
75,9474,604,358,y
75,9474,600,368,y
75,9474,616,368,y
75,9474,601,360,y
75,9474,623,367,y
75,9474,598,368,y
75,9474,605,350,y
75,10043,626,67,y
75,10043,624,63,y
75,10043,626,70,y
75,10043,621,55,y
75,10044,633,41,y
75,10044,636,36,y
75,10044,614,52,y
75,10044,620,31,y
75,10044,626,32,y
75,10044,627,30,y
75,10044,620,33,y
75,10044,618,29,y
75,10044,619,33,y
75,10044,632,43,y
75,10044,625,52,y
75,5154,366,32,y
75,5154,358,43,y
75,5154,358,37,y
75,5154,392,36,y
75,5154,394,31,y
75,5154,379,36,y
75,5154,361,30,y
75,5154,351,46,y
75,5154,393,39,y
75,5154,396,33,y
75,5154,393,32,y
75,5154,392,48,y
75,5154,364,41,y
75,5154,373,42,y
75,5154,386,46,y
75,5154,358,47,y
75,5154,385,48,y
75,5154,348,36,y
75,5154,349,39,y
75,5154,390,40,y
75,5154,373,40,y
75,5154,362,27,y
75,5154,387,33,y
75,5154,345,18,y
75,5154,372,30,y
75,5154,349,47,y
75,5154,355,41,y
75,5154,373,32,y
75,5154,366,30,y
75,5154,362,35,y
75,5154,372,32,y
75,5154,378,43,y
75,5154,346,30,y
75,5154,352,28,y
75,5154,382,45,y
75,10046,600,66,y
75,10046,616,80,y
75,10046,616,75,y
75,10046,614,64,y
75,10046,619,70,y
75,10046,614,75,y
75,10046,617,78,y
75,10046,605,76,y
75,10046,610,66,y
75,10046,607,81,y
75,7138,510,110,y
75,7138,498,122,y
75,7138,504,112,y
75,7138,487,101,y
75,7138,484,106,y
75,7138,500,107,y
75,7138,494,106,y
75,7138,493,116,y
75,7138,502,99,y
75,5766,347,234,y
75,5766,336,233,y
75,5766,341,223,y
75,5766,339,240,y
75,5766,356,228,y
75,5766,360,230,y
75,5766,346,207,y
75,5766,336,210,y
75,5766,341,216,y
75,5766,357,244,y
75,5766,354,234,y
75,5766,358,221,y
75,5766,347,228,y
75,5766,346,221,y
75,5766,344,208,y
75,5766,342,239,y
75,5766,368,216,y
75,5766,338,235,y
75,5766,340,206,y
75,5766,352,212,y
75,5766,332,238,y
75,5766,366,218,y
75,5766,351,229,y
75,5766,348,233,y
75,5766,342,208,y
75,5766,339,206,y
75,5766,350,239,y
75,5766,337,228,y
75,5766,346,232,y
75,5766,351,241,y
75,5766,359,234,y
75,5766,356,231,y
75,5766,352,226,y
75,5766,361,226,y
75,5766,367,218,y
75,5766,329,227,y
75,8135,739,293,y
75,8135,724,281,y
75,8135,739,292,y
75,8135,731,292,y
75,8135,738,293,y
75,8135,716,294,y
75,8135,716,304,y
75,8135,733,292,y
75,8135,715,291,y
75,8135,730,276,y
75,8135,739,290,y
75,8135,733,283,y
75,8135,730,278,y
75,7133,575,103,y
75,7133,596,115,y
75,7133,587,123,y
75,7133,588,113,y
75,7133,578,124,y
75,7133,581,121,y
75,7133,598,112,y
75,7133,581,110,y
75,7133,583,120,y
75,7133,594,113,y
75,7133,582,109,y
75,7133,588,109,y
75,7133,580,101,y
75,7133,592,111,y
75,7133,571,125,y
75,7133,578,116,y
75,7133,586,129,y
75,7133,583,107,y
75,7133,594,112,y
75,7132,489,111,y
75,7132,483,137,y
75,7132,481,127,y
75,7132,479,130,y
75,7132,478,132,y
75,7132,481,121,y
75,7132,471,125,y
75,5762,389,242,y
75,5762,393,248,y
75,5762,373,227,y
75,5762,390,250,y
75,5762,382,249,y
75,5762,396,228,y
75,5762,401,228,y
75,5762,366,231,y
75,5762,378,233,y
75,5762,394,236,y
75,5762,360,235,y
75,5762,389,248,y
75,5762,388,226,y
75,5762,396,237,y
75,5762,384,235,y
75,5762,396,230,y
75,5762,385,234,y
75,5762,372,250,y
75,5762,389,255,y
75,5762,383,244,y
75,5762,399,236,y
75,5762,364,239,y
75,5762,371,232,y
75,5762,403,234,y
75,5762,387,229,y
75,5762,365,241,y
75,5762,372,237,y
75,5762,380,244,y
75,5762,407,233,y
75,5762,389,247,y
75,5762,371,242,y
75,5762,365,231,y
75,5762,391,247,y
75,5762,398,235,y
75,5762,383,242,y
75,5762,393,245,y
75,5762,395,229,y
75,7134,583,90,y
75,7134,600,73,y
75,7134,603,77,y
75,7134,591,83,y
75,7134,594,71,y
75,7134,603,88,y
75,7134,597,74,y
75,7134,584,75,y
75,7134,596,74,y
75,7134,595,81,y
75,7137,519,95,y
75,7137,533,103,y
75,7137,525,88,y
75,7137,525,99,y
75,7137,528,89,y
75,7137,516,97,y
75,7137,525,87,y
75,7137,515,106,y
75,7137,514,104,y
75,7137,509,93,y
75,7137,528,98,y
75,7137,525,90,y
75,7137,519,102,y
75,7137,513,89,y
75,7137,519,98,y
75,7137,513,83,y
75,7137,514,85,y
75,7137,530,99,y
75,7137,530,101,y
75,7137,515,95,y
75,7137,519,105,y
75,7137,529,91,y
75,8437,793,200,y
75,8437,768,214,y
75,8437,792,219,y
75,8437,789,221,y
